NIK,NIK_valid,biometric_flag,age,gender,provider_id,diagnosis_code,procedure_code,num_diagnoses,num_procedures,length_of_stay,total_claim_amount,service_date,claim_date,verification_method,tarif_standar_diagnosis,diagnosis_cost_ratio,avg_cost_per_procedure,verification_delay_days,duplicate_ID_count,duplicate_ID_count_month,time_between_admissions,num_claims_last_30d_by_provider,num_unique_patients_last_30d,provider_claim_rate_vs_peer,claim_rejection_rate_provider,year_month,month_over_month_claim_growth,sudden_spike_flag,new_provider_month_flag,avg_claim_per_patient,claim_fragmentation,claim_fragmentation_score,service_mix_index,provider_id_default,fraud_score,los_anomaly_flag,provider_balance_score,fraud_label
3680970969064353,1,1,72,F,RS009,R50.9,99.19,1,2,1,5640904,2024-05-07,2025-10-29,manual,1000000,5.640904,2820452.0,540,4,1,6.0,104,85,1.0510847174228308,0.1167774818188819,2025-10,0.2087912087912087,0,0,66363.57647058823,0,0,4.196372502468529,RS009,51.0,0,0,MEDIUM
2616440237072797,1,0,7,M,RS009,J45.9,93.96,1,2,1,6524729,2025-07-23,2025-10-29,auto,2300000,2.836838695652174,3262364.5,98,4,0,48.0,104,85,1.0510847174228308,0.0631600912752983,2025-10,0.2087912087912087,0,0,76761.51764705882,0,0,4.196372502468529,RS009,59.0,0,2,MEDIUM
2018337169694296,1,1,11,F,RS007,H25.9,13.1,2,4,0,5756814,2025-10-15,2025-10-29,auto,7500000,0.7675752,1439203.5,14,2,0,179.0,112,88,1.0592012001907063,0.0836721628384713,2025-10,0.6619718309859155,0,0,65418.34090909091,0,0,4.175275247137288,RS007,0.0,0,0,NORMAL
0908019278360798,1,1,62,F,RS008,Z00.0,93.99,3,2,0,3889855,2025-08-02,2025-10-29,auto,700000,5.556935714285714,1944927.5,88,1,0,92.0,100,79,1.104849771616958,0.0740316116637901,2025-10,0.3374999999999999,0,0,49238.670886075946,0,0,4.187444153526895,RS008,43.0,0,0,MEDIUM
9487780738187403,1,1,70,M,RS003,J18.9,93.94,2,3,2,3275677,2025-10-20,2025-10-29,auto,4200000,0.7799230952380952,1091892.3333333333,9,2,0,329.0,109,85,1.0535576432228166,0.0735295204059861,2025-10,0.2197802197802199,0,0,38537.37647058824,0,0,4.205157410650728,RS003,0.0,0,0,NORMAL
8008708246493643,0,1,51,M,RS003,J00,93.9,2,1,2,6914426,2025-09-30,2025-10-29,auto,500000,13.828852,6914426.0,29,3,0,32.0,109,85,1.0535576432228166,0.0800984229300789,2025-10,0.2197802197802199,0,0,81346.18823529412,0,0,4.205157410650728,RS003,62.0,0,0,MEDIUM
6177951168613722,1,1,61,M,RS003,R50.9,99.19,1,1,0,3831906,2025-03-10,2025-10-29,auto,1000000,3.831906,3831906.0,233,3,0,154.0,109,85,1.0535576432228166,0.106972903852784,2025-10,0.2197802197802199,0,0,45081.24705882353,0,0,4.205157410650728,RS003,51.0,0,0,MEDIUM
5701641701146976,1,1,76,M,RS003,K21.0,45.16,3,2,1,454205,2024-05-08,2025-10-29,auto,1400000,0.3244321428571428,227102.5,539,5,0,49.0,109,85,1.0535576432228166,0.130496798292486,2025-10,0.2197802197802199,0,0,5343.588235294118,0,0,4.205157410650728,RS003,12.0,0,0,NORMAL
5381284380845416,1,1,19,M,RS003,E66.9,99.28,2,2,0,3215563,2025-02-18,2025-10-29,auto,1000000,3.215563,1607781.5,253,4,1,26.0,109,85,1.0535576432228166,0.1429407591100367,2025-10,0.2197802197802199,0,0,37830.15294117647,0,0,4.205157410650728,RS007,59.0,0,2,MEDIUM
4202678487619484,1,1,3,F,RS003,K21.0,45.16,2,2,1,1068388,2025-09-24,2025-10-29,manual,1400000,0.7631342857142858,534194.0,35,7,3,2.0,109,85,1.0535576432228166,0.0415506902212258,2025-10,0.2197802197802199,0,0,12569.270588235297,1,3,4.205157410650728,RS003,41.0,0,0,MEDIUM
3328689796095222,1,1,54,F,RS003,N39.0,57.94,2,2,0,7661823,2025-10-16,2025-10-29,manual,2200000,3.482646818181818,3830911.5,13,5,0,40.0,109,85,1.0535576432228166,0.0830105173269061,2025-10,0.2197802197802199,0,0,90139.09411764708,0,0,4.205157410650728,RS003,47.0,0,0,MEDIUM
1292115622220856,0,1,27,M,RS008,E66.9,99.28,3,4,4,7936240,2025-09-29,2025-10-29,auto,1000000,7.93624,1984060.0,30,5,0,112.0,100,79,1.104849771616958,0.0535790557865869,2025-10,0.3374999999999999,0,0,100458.73417721518,0,0,4.187444153526895,RS008,62.0,0,0,MEDIUM
2320175230968644,1,1,36,M,RS008,K29.7,45.16,2,2,1,5142309,2025-09-18,2025-10-29,manual,1700000,3.0248876470588235,2571154.5,41,6,1,6.0,100,79,1.104849771616958,0.132711508898378,2025-10,0.3374999999999999,0,0,65092.51898734177,0,0,4.187444153526895,RS008,51.0,0,0,MEDIUM
4082984534755473,0,1,55,M,RS008,J45.9,93.96,2,1,0,3463702,2025-09-06,2025-10-29,manual,2300000,1.5059573913043478,3463702.0,53,6,0,51.0,100,79,1.104849771616958,0.1070048779276085,2025-10,0.3374999999999999,0,0,43844.32911392405,0,0,4.187444153526895,RS008,31.0,0,0,NORMAL
4313074077774752,1,1,10,F,RS008,M54.5,93.39,1,3,0,4858749,2025-10-08,2025-10-29,manual,1800000,2.699305,1619583.0,21,5,1,9.0,100,79,1.104849771616958,0.0782511133467999,2025-10,0.3374999999999999,0,0,61503.15189873418,0,0,4.187444153526895,RS008,33.0,0,0,NORMAL
4450448835958013,1,1,76,F,RS007,Z03.8,93.91,3,3,0,2488214,2025-10-24,2025-10-29,manual,1200000,2.073511666666666,829404.6666666666,5,5,0,32.0,112,88,1.0592012001907063,0.0887253585186058,2025-10,0.6619718309859155,0,0,28275.15909090909,0,0,4.175275247137288,RS007,17.0,0,0,NORMAL
7878065097904198,1,1,89,M,RS008,J18.9,93.94,2,4,0,3186981,2025-07-12,2025-10-29,manual,4200000,0.758805,796745.25,109,6,0,62.0,100,79,1.104849771616958,0.0834270253863092,2025-10,0.3374999999999999,0,0,40341.53164556962,0,0,4.187444153526895,RS008,12.0,0,0,NORMAL
3223033614220963,1,1,44,F,RS005,K21.0,45.16,1,1,1,4001173,2025-09-19,2025-10-29,auto,1400000,2.857980714285714,4001173.0,40,8,0,48.0,114,92,1.040050152390402,0.0661915673016054,2025-10,0.5125,0,0,43491.010869565216,0,0,4.14127813007164,RS005,37.0,0,0,NORMAL
6241231321121167,1,1,20,M,RS002,E66.9,99.28,1,2,1,8413905,2025-08-16,2025-10-29,auto,1000000,8.413905,4206952.5,74,4,0,77.0,92,76,0.8596363164695896,0.1318159116345966,2025-10,0.2337662337662338,0,0,110709.27631578948,0,0,4.189745699187344,RS002,51.0,0,0,MEDIUM
5109593246924241,1,1,18,F,RS010,A09,45.23,1,2,1,9298901,2025-10-16,2025-10-29,manual,1300000,7.153000769230769,4649450.5,13,5,0,75.0,111,91,0.9678735089127852,0.0411247940116773,2025-10,0.3780487804878047,0,0,102185.72527472528,0,0,4.1682773779312186,RS010,47.0,0,0,MEDIUM
7480209421212404,0,1,41,F,RS010,M54.5,93.39,3,4,0,3274306,2025-07-14,2025-10-29,auto,1800000,1.8190588888888888,818576.5,107,3,1,1.0,111,91,0.9678735089127852,0.1363544016509468,2025-10,0.3780487804878047,0,0,35981.38461538462,1,3,4.1682773779312186,RS010,46.0,0,0,MEDIUM
8953942625231786,1,1,65,M,RS010,Z34.0,73.0,3,4,1,1588881,2025-10-08,2025-10-29,auto,800000,1.98610125,397220.25,21,8,1,19.0,111,91,0.9678735089127852,0.1091831491116658,2025-10,0.3780487804878047,0,0,17460.23076923077,0,0,4.1682773779312186,RS010,12.0,0,0,NORMAL
7055259492485606,1,1,26,M,RS006,M54.5,93.39,1,4,0,9885815,2025-10-11,2025-10-29,manual,1800000,5.4921194444444446,2471453.75,18,4,1,125.0,85,71,0.9113429635844886,0.1055532883473439,2025-10,0.0864197530864196,0,0,139236.8309859155,0,0,4.188377225684983,RS006,47.0,0,0,MEDIUM
6741369111033978,0,0,49,F,RS006,Z00.0,93.99,2,1,0,886427,2024-12-24,2025-10-29,manual,700000,1.2663242857142858,886427.0,309,3,0,104.0,85,71,0.9113429635844886,0.0410499908621877,2025-10,0.0864197530864196,0,0,12484.887323943662,0,0,4.188377225684983,RS006,51.0,0,0,MEDIUM
6330365944026922,0,0,11,M,RS006,N39.0,57.98,2,3,1,3431375,2024-08-31,2025-10-29,auto,2200000,1.5597159090909092,1143791.6666666667,424,5,1,5.0,85,71,0.9113429635844886,0.0857711150615426,2025-10,0.0864197530864196,0,0,48329.22535211268,0,0,4.188377225684983,RS006,53.0,0,2,MEDIUM
3615692813156248,1,1,25,M,RS010,A09,45.23,1,1,2,1348004,2025-08-06,2025-10-29,manual,1300000,1.0369261538461538,1348004.0,84,3,1,27.0,111,91,0.9678735089127852,0.028009038088021,2025-10,0.3780487804878047,0,0,14813.23076923077,0,0,4.1682773779312186,RS010,12.0,0,0,NORMAL
3213394510667549,1,1,23,F,RS002,E11,99.1,3,2,3,2450949,2025-08-28,2025-10-29,manual,2500000,0.9803796,1225474.5,62,4,0,205.0,92,76,0.8596363164695896,0.1103476451964505,2025-10,0.2337662337662338,0,0,32249.32894736842,0,0,4.189745699187344,RS002,14.0,0,2,NORMAL
6577532767534126,1,1,79,M,RS004,Z03.8,93.91,1,4,0,3764532,2025-10-23,2025-10-29,manual,1200000,3.13711,941133.0,6,6,0,34.0,98,82,1.0020465598775556,0.0810984748605317,2025-10,0.394736842105263,0,0,45908.92682926829,0,0,4.144682110587729,RS004,47.0,0,0,MEDIUM
6046999906868664,0,1,89,F,RS004,R50.9,99.19,2,1,0,3383167,2024-12-17,2025-10-29,auto,1000000,3.383167,3383167.0,316,3,0,132.0,98,82,1.0020465598775556,0.0577655857372846,2025-10,0.394736842105263,0,0,41258.134146341465,0,0,4.144682110587729,RS010,78.0,0,6,HIGH
7624609200387195,0,1,46,F,RS001,Z34.0,73.0,1,1,2,4017407,2025-10-07,2025-10-29,auto,800000,5.02175875,4017407.0,22,6,0,32.0,104,79,0.9503571663118672,0.0226092557111044,2025-10,0.5441176470588236,0,0,50853.25316455696,0,0,4.205689378474635,RS001,62.0,0,0,MEDIUM
8193273953251001,1,1,42,M,RS001,J00,93.9,2,1,0,3322752,2025-10-24,2025-10-29,auto,500000,6.645504,3322752.0,5,2,1,8.0,104,79,0.9503571663118672,0.0618702915258131,2025-10,0.5441176470588236,0,0,42060.15189873418,0,0,4.205689378474635,RS001,39.0,0,0,NORMAL
5864886473125638,1,0,33,M,RS004,J18.9,93.94,3,3,3,5649840,2025-10-02,2025-10-29,auto,4200000,1.3452,1883280.0,27,4,2,12.0,98,82,1.0020465598775556,0.1392731596071587,2025-10,0.394736842105263,0,0,68900.48780487805,0,0,4.144682110587729,RS004,46.0,0,0,MEDIUM
3638543025244004,1,1,33,M,RS004,I10,99.04,3,1,2,8297466,2025-08-05,2025-10-29,manual,2000000,4.148733,8297466.0,85,5,0,47.0,98,82,1.0020465598775556,0.0648749871042473,2025-10,0.394736842105263,0,0,101188.60975609756,0,0,4.144682110587729,RS004,51.0,0,0,MEDIUM
1840053670664715,1,1,81,M,RS006,A09,45.23,1,2,0,9461895,2025-06-27,2025-10-29,auto,1300000,7.278380769230769,4730947.5,124,1,0,112.0,85,71,0.9113429635844886,0.0641096847502437,2025-10,0.0864197530864196,0,0,133266.12676056338,0,0,4.188377225684983,RS006,43.0,0,0,MEDIUM
1554966163184947,1,1,72,M,RS002,I10,99.04,3,1,4,2536304,2024-12-20,2025-10-29,auto,2000000,1.268152,2536304.0,313,3,0,92.0,92,76,0.8596363164695896,0.0579161352322094,2025-10,0.2337662337662338,0,0,33372.42105263158,0,0,4.189745699187344,RS002,16.0,0,0,NORMAL
2615686029845319,0,1,37,M,RS010,E11,99.1,2,2,1,1761213,2025-10-03,2025-10-29,auto,2500000,0.7044852,880606.5,26,1,1,4.0,111,91,0.9678735089127852,0.0561682343189468,2025-10,0.3780487804878047,0,0,19353.98901098901,0,0,4.1682773779312186,RS010,20.0,0,0,NORMAL
7055259492485606,1,1,26,M,RS006,M54.5,93.39,3,3,0,3717622,2024-11-08,2025-10-29,auto,1800000,2.0653455555555555,1239207.3333333333,355,4,1,0.0,85,71,0.9113429635844886,0.149707420571326,2025-10,0.0864197530864196,0,0,52360.873239436616,0,0,4.188377225684983,RS006,26.0,0,0,NORMAL
0690075449443537,1,0,59,F,RS006,E11,99.1,2,4,2,6544933,2024-11-20,2025-10-29,auto,2500000,2.6179732,1636233.25,343,2,0,77.0,85,71,0.9113429635844886,0.0280647792717416,2025-10,0.0864197530864196,0,0,92182.15492957746,0,0,4.188377225684983,RS006,49.0,0,0,MEDIUM
2972565001241200,1,1,9,M,RS001,K29.7,45.16,2,4,1,7582440,2024-10-10,2025-10-29,manual,1700000,4.460258823529411,1895610.0,384,3,0,54.0,104,79,0.9503571663118672,0.0515211654725148,2025-10,0.5441176470588236,0,0,95980.25316455695,0,0,4.205689378474635,RS001,57.0,0,6,MEDIUM
4532472699878579,0,0,45,M,RS001,A09,45.23,1,4,0,877329,2025-08-14,2025-10-29,auto,1300000,0.6748684615384616,219332.25,76,3,0,120.0,104,79,0.9503571663118672,0.0550016200234195,2025-10,0.5441176470588236,0,0,11105.430379746836,0,0,4.205689378474635,RS001,47.0,0,0,MEDIUM
5139110096953100,1,1,4,M,RS001,K29.7,45.16,2,2,0,9663848,2024-11-06,2025-10-29,manual,1700000,5.684616470588235,4831924.0,357,6,1,16.0,104,79,0.9503571663118672,0.0690469412036009,2025-10,0.5441176470588236,0,0,122327.18987341772,0,0,4.205689378474635,RS001,51.0,0,0,MEDIUM
1303555948161206,1,1,70,F,RS010,E11,99.1,2,2,1,3464441,2025-09-20,2025-10-29,auto,2500000,1.3857764,1732220.5,39,2,0,208.0,111,91,0.9678735089127852,0.0897551647037206,2025-10,0.3780487804878047,0,0,38070.78021978022,0,0,4.1682773779312186,RS010,8.0,0,0,NORMAL
9701779837787300,0,0,76,F,RS005,A09,45.23,1,4,0,1929241,2025-08-19,2025-10-29,auto,1300000,1.4840315384615386,482310.25,71,2,0,74.0,114,92,1.040050152390402,0.1324056598415582,2025-10,0.5125,0,0,20970.010869565216,0,0,4.14127813007164,RS005,43.0,0,0,MEDIUM
2085551630875122,1,1,40,F,RS004,M54.5,93.39,1,4,0,8218985,2025-09-27,2025-10-29,manual,1800000,4.566102777777778,2054746.25,32,2,0,145.0,98,82,1.0020465598775556,0.0537876473015682,2025-10,0.394736842105263,0,0,100231.5243902439,0,0,4.144682110587729,RS004,43.0,0,0,MEDIUM
7194323702811474,1,1,19,F,RS005,K29.7,45.16,2,3,1,8800798,2025-05-19,2025-10-29,manual,1700000,5.17694,2933599.333333333,163,2,0,34.0,114,92,1.040050152390402,0.0390998500658902,2025-10,0.5125,0,0,95660.84782608696,0,0,4.14127813007164,RS005,43.0,0,0,MEDIUM
7147246231740906,0,1,7,M,RS005,K29.7,45.16,3,3,1,6973383,2025-10-22,2025-10-29,auto,1700000,4.10199,2324461.0,7,2,1,28.0,114,92,1.040050152390402,0.1251730732379179,2025-10,0.5125,0,0,75797.64130434782,0,0,4.14127813007164,RS005,54.0,0,0,MEDIUM
6967550806525894,1,1,3,F,RS005,J45.9,93.96,1,3,0,9136295,2025-06-20,2025-10-29,auto,2300000,3.972302173913044,3045431.6666666665,131,3,0,32.0,114,92,1.040050152390402,0.0473659021564945,2025-10,0.5125,0,0,99307.55434782608,0,0,4.14127813007164,RS005,51.0,0,0,MEDIUM
4887188553524885,1,1,1,F,RS005,K21.0,45.16,2,4,2,5790431,2024-04-30,2025-10-29,auto,1400000,4.136022142857143,1447607.75,547,3,0,86.0,114,92,1.040050152390402,0.0281334294885287,2025-10,0.5125,0,0,62939.46739130434,0,0,4.14127813007164,RS005,51.0,0,0,MEDIUM
3533164077072577,1,0,31,M,RS005,I25.1,36.15,2,4,3,7004192,2025-04-21,2025-10-29,auto,5000000,1.4008384,1751048.0,191,3,1,27.0,114,92,1.040050152390402,0.1076192470589449,2025-10,0.5125,0,0,76132.52173913043,0,0,4.14127813007164,RS005,36.0,0,0,NORMAL
8541566057626194,0,1,66,F,RS005,R10.4,45.23,1,3,0,8206350,2025-07-10,2025-10-29,auto,1200000,6.838625,2735450.0,111,5,1,12.0,114,92,1.040050152390402,0.0645438690479278,2025-10,0.5125,0,0,89199.45652173914,0,0,4.14127813007164,RS005,66.0,0,0,HIGH
2600052216104763,1,1,75,F,RS006,E11,99.1,2,4,2,7192982,2025-07-21,2025-10-30,manual,2500000,2.8771928,1798245.5,101,1,0,294.0,86,71,0.9113429635844886,0.0661147123749276,2025-10,0.0864197530864196,0,0,101309.6056338028,0,0,4.188377225684983,RS006,29.0,0,0,NORMAL
5322814546461130,1,1,25,M,RS006,R10.4,87.09,1,2,0,3948211,2025-01-07,2025-10-30,auto,1200000,3.290175833333333,1974105.5,296,3,0,69.0,86,71,0.9113429635844886,0.0720915416884806,2025-10,0.0864197530864196,0,0,55608.605633802814,0,0,4.188377225684983,RS006,51.0,0,0,MEDIUM
1067457801919996,0,1,42,M,RS006,O80,72.0,3,3,2,3930320,2024-05-03,2025-10-30,manual,3500000,1.1229485714285714,1310106.6666666667,545,3,0,182.0,86,71,0.9113429635844886,0.0787261318775877,2025-10,0.0864197530864196,0,0,55356.619718309856,0,0,4.188377225684983,RS006,31.0,0,0,NORMAL
4917914187016614,1,1,78,M,RS008,R50.9,99.19,3,1,0,2131184,2024-03-18,2025-10-30,auto,1000000,2.131184,2131184.0,591,2,0,126.0,102,83,1.104849771616958,0.1494338729676654,2025-10,0.3374999999999999,0,0,25676.9156626506,0,0,4.187444153526895,RS008,13.0,0,0,NORMAL
3600616764555876,1,0,60,M,RS001,Z03.8,93.91,1,3,1,3726966,2025-09-23,2025-10-30,auto,1200000,3.105805,1242322.0,37,1,0,78.0,102,79,0.9503571663118672,0.0474882409095508,2025-10,0.5441176470588236,0,0,47176.78481012658,0,0,4.205689378474635,RS001,63.0,0,0,MEDIUM
7503609710720910,0,1,13,F,RS007,Z00.0,93.99,2,4,1,9870313,2025-01-13,2025-10-30,auto,700000,14.100447142857142,2467578.25,290,7,0,56.0,113,89,1.0592012001907063,0.105579967135788,2025-10,0.6619718309859155,0,0,110902.39325842696,0,0,4.175275247137288,RS007,66.0,0,0,HIGH
5977832693454081,0,0,36,F,RS007,O80,72.0,3,2,4,1408722,2025-10-07,2025-10-30,auto,3500000,0.402492,704361.0,23,3,0,124.0,113,89,1.0592012001907063,0.0767119834264304,2025-10,0.6619718309859155,0,0,15828.337078651686,0,0,4.175275247137288,RS007,43.0,0,0,MEDIUM
2713394048883100,1,0,73,F,RS007,H25.9,13.1,1,1,1,3232538,2025-04-26,2025-10-30,manual,7500000,0.4310050666666666,3232538.0,187,3,1,17.0,113,89,1.0592012001907063,0.0310456176856306,2025-10,0.6619718309859155,0,0,36320.651685393255,0,0,4.175275247137288,RS007,32.0,0,0,NORMAL
8825013052089693,1,0,21,M,RS006,I10,99.04,1,3,3,6737452,2024-07-01,2025-10-30,auto,2000000,3.368726,2245817.333333333,486,3,1,8.0,86,71,0.9113429635844886,0.0349690031913761,2025-10,0.0864197530864196,0,0,94893.69014084506,0,0,4.188377225684983,RS006,71.0,0,0,HIGH
4664406449195142,1,1,16,F,RS002,H25.9,13.4,2,4,0,1037882,2025-04-25,2025-10-30,manual,7500000,0.1383842666666666,259470.5,188,6,0,44.0,91,75,0.8596363164695896,0.1213806285561354,2025-10,0.2337662337662338,0,0,13838.426666666666,0,0,4.189745699187344,RS005,20.0,0,2,NORMAL
4835868234851849,1,0,25,M,RS002,Z34.0,73.0,2,2,2,7768122,2025-08-04,2025-10-30,auto,800000,9.7101525,3884061.0,87,5,0,120.0,91,75,0.8596363164695896,0.0251504472952864,2025-10,0.2337662337662338,0,0,103574.96,0,0,4.189745699187344,RS002,73.0,0,2,HIGH
7098682685495077,1,1,12,M,RS002,K29.7,45.16,3,2,1,5406034,2024-04-19,2025-10-30,auto,1700000,3.18002,2703017.0,559,5,1,5.0,91,75,0.8596363164695896,0.0824659031435177,2025-10,0.2337662337662338,0,0,72080.45333333334,1,1,4.189745699187344,RS002,51.0,0,0,MEDIUM
9434156153724348,1,1,15,M,RS002,I25.1,36.15,3,2,3,6652999,2025-09-26,2025-10-30,auto,5000000,1.3305998,3326499.5,34,2,0,56.0,91,75,0.8596363164695896,0.0336409231943627,2025-10,0.2337662337662338,0,0,88706.65333333334,0,0,4.189745699187344,RS002,8.0,0,0,NORMAL
0910975602501959,1,1,25,F,RS009,I10,99.04,1,1,1,8531736,2025-09-24,2025-10-30,auto,2000000,4.265868,8531736.0,36,1,0,210.0,104,84,1.0510847174228308,0.0397574237216266,2025-10,0.2087912087912087,0,0,101568.28571428572,0,0,4.196372502468529,RS009,43.0,0,0,MEDIUM
2072592217288121,1,1,37,M,RS009,R10.4,45.23,3,4,0,8828469,2025-10-25,2025-10-30,auto,1200000,7.3570575,2207117.25,5,6,1,29.0,104,84,1.0510847174228308,0.0369413384518678,2025-10,0.2087912087912087,0,0,105100.82142857143,0,0,4.196372502468529,RS009,47.0,0,0,MEDIUM
8788133345721976,1,1,88,M,RS001,J00,93.9,2,2,0,8774301,2024-11-30,2025-10-30,auto,500000,17.548602,4387150.5,334,7,3,16.0,102,79,0.9503571663118672,0.0625746557831289,2025-10,0.5441176470588236,0,0,111067.10126582278,0,0,4.205689378474635,RS005,73.0,0,2,HIGH
9974113862737493,1,0,37,F,RS001,J00,93.9,3,1,1,4385246,2024-12-14,2025-10-30,manual,500000,8.770492,4385246.0,320,6,0,30.0,102,79,0.9503571663118672,0.0355690771365026,2025-10,0.5441176470588236,0,0,55509.443037974685,0,0,4.205689378474635,RS001,73.0,0,2,HIGH
8645377178802809,1,0,67,F,RS004,N39.0,57.94,1,3,2,4469201,2025-04-21,2025-10-30,manual,2200000,2.031455,1489733.6666666667,192,3,0,45.0,101,85,1.0020465598775556,0.0210194068003491,2025-10,0.394736842105263,0,0,52578.83529411765,0,0,4.144682110587729,RS004,41.0,0,0,MEDIUM
8682302228589205,1,0,64,M,RS003,Z03.8,93.91,2,3,0,9322188,2025-07-25,2025-10-30,manual,1200000,7.76849,3107396.0,97,2,1,29.0,107,84,1.0535576432228166,0.104626550729624,2025-10,0.2197802197802199,0,0,110978.42857142857,0,0,4.205157410650728,RS003,63.0,0,0,MEDIUM
6779615090765641,1,1,69,M,RS008,K21.0,45.16,2,2,1,3733546,2024-10-08,2025-10-30,manual,1400000,2.6668185714285717,1866773.0,387,4,0,43.0,102,83,1.104849771616958,0.0831651288046497,2025-10,0.3374999999999999,0,0,44982.48192771084,0,0,4.187444153526895,RS008,37.0,0,0,NORMAL
9638047450543113,0,1,38,F,RS005,R50.9,99.19,3,4,0,9871856,2025-09-16,2025-10-30,manual,1000000,9.871856,2467964.0,44,3,1,20.0,114,91,1.040050152390402,0.1244946357628517,2025-10,0.5125,0,0,108481.93406593408,0,0,4.14127813007164,RS005,66.0,0,0,HIGH
9608430238027911,1,1,73,F,RS005,O80,72.0,3,1,1,9722712,2024-11-28,2025-10-30,auto,3500000,2.777917714285714,9722712.0,336,2,0,113.0,114,91,1.040050152390402,0.093243087382901,2025-10,0.5125,0,0,106842.989010989,0,0,4.14127813007164,RS005,29.0,0,0,NORMAL
9173050957461888,1,1,8,F,RS005,I10,99.04,2,4,3,511412,2024-05-08,2025-10-30,auto,2000000,0.255706,127853.0,540,5,1,17.0,114,91,1.040050152390402,0.0593145364662097,2025-10,0.5125,0,0,5619.912087912088,0,0,4.14127813007164,RS005,12.0,0,0,NORMAL
6203435367590410,1,0,1,M,RS005,J00,93.9,1,2,2,8029243,2024-12-07,2025-10-30,auto,500000,16.058486,4014621.5,327,5,1,26.0,114,91,1.040050152390402,0.0829899393604014,2025-10,0.5125,0,0,88233.43956043955,0,0,4.14127813007164,RS005,71.0,0,0,HIGH
1661844118912730,1,1,7,M,RS005,J00,93.9,3,3,2,4922556,2025-10-23,2025-10-30,auto,500000,9.845112,1640852.0,7,4,0,57.0,114,91,1.040050152390402,0.0307557886303646,2025-10,0.5125,0,0,54094.02197802198,0,0,4.14127813007164,RS005,47.0,0,0,MEDIUM
0592240596831874,1,1,57,M,RS005,I10,99.04,2,1,3,2926445,2025-10-01,2025-10-30,manual,2000000,1.4632225,2926445.0,29,6,0,91.0,114,91,1.040050152390402,0.0401402904486475,2025-10,0.5125,0,0,32158.736263736264,0,0,4.14127813007164,RS008,20.0,0,2,NORMAL
6762765043385295,0,1,1,F,RS008,J45.9,93.96,2,2,0,1335592,2025-04-12,2025-10-30,auto,2300000,0.5806921739130435,667796.0,201,4,0,42.0,102,83,1.104849771616958,0.0824238569840454,2025-10,0.3374999999999999,0,0,16091.469879518072,0,0,4.187444153526895,RS008,27.0,0,0,NORMAL
4377487082271080,1,1,44,M,RS010,Z34.0,73.0,3,4,2,3515174,2025-07-10,2025-10-30,manual,800000,4.3939675,878793.5,112,6,0,41.0,108,91,0.9678735089127852,0.0524872238127956,2025-10,0.3780487804878047,0,0,38628.28571428572,0,0,4.1682773779312186,RS010,51.0,0,0,MEDIUM
6253665960777760,1,0,88,F,RS010,R10.4,87.09,3,2,0,3828006,2025-05-07,2025-10-30,auto,1200000,3.190005,1914003.0,176,3,1,20.0,108,91,0.9678735089127852,0.0285280994428538,2025-10,0.3780487804878047,0,0,42066.0,0,0,4.1682773779312186,RS010,77.0,0,6,HIGH
6298667041104936,1,1,31,M,RS010,E11,99.1,1,1,2,9696365,2025-10-27,2025-10-30,auto,2500000,3.878546,9696365.0,3,3,1,23.0,108,91,0.9678735089127852,0.1097799906102627,2025-10,0.3780487804878047,0,0,106553.46153846152,0,0,4.1682773779312186,RS010,47.0,0,0,MEDIUM
7999736338396484,0,1,16,F,RS008,M54.5,93.39,1,1,2,5872239,2025-09-26,2025-10-30,manual,1800000,3.262355,5872239.0,34,7,1,15.0,102,83,1.104849771616958,0.0935607323633873,2025-10,0.3374999999999999,0,0,70749.86746987952,0,0,4.187444153526895,RS008,66.0,0,0,HIGH
9098996316941464,0,1,4,M,RS003,E11,99.1,1,3,2,9229532,2024-04-23,2025-10-30,manual,2500000,3.6918128,3076510.6666666665,555,1,0,0.0,107,84,1.0535576432228166,0.0909061430228977,2025-10,0.2197802197802199,0,0,109875.38095238096,0,0,4.205157410650728,RS003,75.0,0,12,HIGH
8592633833821330,1,1,18,F,RS009,Z34.0,73.0,1,3,2,7158173,2025-05-01,2025-10-30,auto,800000,8.94771625,2386057.6666666665,182,5,0,30.0,104,84,1.0510847174228308,0.1250013079757274,2025-10,0.2087912087912087,0,0,85216.34523809524,0,0,4.196372502468529,RS009,51.0,0,0,MEDIUM
5926687384691036,1,1,56,M,RS009,J45.9,93.96,2,4,0,4861487,2025-09-26,2025-10-30,auto,2300000,2.11369,1215371.75,34,2,1,10.0,104,84,1.0510847174228308,0.0649315148147006,2025-10,0.2087912087912087,0,0,57874.84523809524,0,0,4.196372502468529,RS009,13.0,0,0,NORMAL
3858169045134296,0,0,47,F,RS008,K29.7,45.16,2,4,0,6963457,2024-05-27,2025-10-30,auto,1700000,4.096151176470588,1740864.25,521,6,0,36.0,102,83,1.104849771616958,0.0666365263705755,2025-10,0.3374999999999999,0,0,83897.07228915663,0,0,4.187444153526895,RS008,86.0,0,0,HIGH
0677488232868063,1,0,80,M,RS004,Z00.0,93.99,1,1,0,5386274,2024-05-09,2025-10-30,manual,700000,7.6946771428571425,5386274.0,539,3,0,64.0,101,85,1.0020465598775556,0.1357183478614819,2025-10,0.394736842105263,0,0,63367.92941176471,0,0,4.144682110587729,RS004,71.0,0,0,HIGH
